2.249999999999999917e-02 0.000000000000000000e+00 1.430000000000000000e+02 2.030000000000000000e+02 1.000000000000000056e-01 8.500000000000000611e-02 8.500000000000000611e-02 4.100000000000000172e-02 4.100000000000000172e-02 6.099999999999999867e-02 -3.799999999999999822e+00 1.030000000000000000e+02
2.249999999999999917e-02 -7.500000000000000000e+00 1.430000000000000000e+02 2.030000000000000000e+02 1.000000000000000056e-01 8.599999999999999312e-02 8.500000000000000611e-02 4.100000000000000172e-02 4.100000000000000172e-02 6.199999999999999956e-02 -6.799999999999999822e+00 1.040000000000000000e+02
2.249999999999999917e-02 -1.500000000000000000e+01 1.430000000000000000e+02 2.030000000000000000e+02 1.000000000000000056e-01 8.500000000000000611e-02 8.500000000000000611e-02 4.100000000000000172e-02 4.100000000000000172e-02 6.099999999999999867e-02 -1.300000000000000044e+00 1.030000000000000000e+02
2.249999999999999917e-02 -3.000000000000000000e+01 1.420000000000000000e+02 2.030000000000000000e+02 1.000000000000000056e-01 8.500000000000000611e-02 8.500000000000000611e-02 4.100000000000000172e-02 4.100000000000000172e-02 6.099999999999999867e-02 1.600000000000000089e+00 1.030000000000000000e+02
2.249999999999999917e-02 -4.500000000000000000e+01 1.430000000000000000e+02 2.030000000000000000e+02 1.000000000000000056e-01 8.599999999999999312e-02 8.500000000000000611e-02 4.100000000000000172e-02 4.200000000000000261e-02 6.099999999999999867e-02 3.100000000000000089e+00 1.020000000000000000e+02
2.249999999999999917e-02 -6.000000000000000000e+01 1.430000000000000000e+02 2.030000000000000000e+02 1.000000000000000056e-01 8.500000000000000611e-02 8.500000000000000611e-02 4.200000000000000261e-02 4.100000000000000172e-02 6.199999999999999956e-02 7.299999999999999822e+00 1.030000000000000000e+02
2.249999999999999917e-02 -7.500000000000000000e+01 1.430000000000000000e+02 2.030000000000000000e+02 1.000000000000000056e-01 8.500000000000000611e-02 8.500000000000000611e-02 4.100000000000000172e-02 4.200000000000000261e-02 6.099999999999999867e-02 5.099999999999999645e+00 1.030000000000000000e+02
2.249999999999999917e-02 -8.250000000000000000e+01 1.440000000000000000e+02 2.030000000000000000e+02 1.000000000000000056e-01 8.599999999999999312e-02 8.599999999999999312e-02 4.200000000000000261e-02 4.200000000000000261e-02 6.099999999999999867e-02 -2.200000000000000178e+00 1.040000000000000000e+02
1.125000000000000028e-01 -7.500000000000000000e+00 1.440000000000000000e+02 5.081030000000000157e+00 5.000000000000000000e-01 8.799999999999999489e-02 8.599999999999999312e-02 4.200000000000000261e-02 4.200000000000000261e-02 6.099999999999999867e-02 0.000000000000000000e+00 1.060000000000000000e+02
1.125000000000000028e-01 -3.000000000000000000e+01 1.440000000000000000e+02 5.081030000000000157e+00 5.000000000000000000e-01 8.699999999999999400e-02 8.599999999999999312e-02 4.200000000000000261e-02 4.200000000000000261e-02 6.099999999999999867e-02 8.699999999999999289e+00 1.060000000000000000e+02
